LOAN_STATUS,STATUS,FUNDED_AMOUNT,LOAN_AMOUNT,BORROWER_HDI,GDP_2017,LENDER_TERM,NUM_LENDERS_TOTAL,LEAD_IS_FEMALE,DEFAULT_RATE,LOANS_POSTED,PORTFOLIO_YIELD,PROFITABILITY,PARTNER_RATING,TOTAL_AMOUNT_RAISED_BY_PARTNER
funded,1,625,625,0.516,581.7027729,18,23,0,11.17617529,1500,,-7.2,1.5,1604350
funded,1,1150,1150,0.516,581.7027729,22,42,0,11.17617529,1500,,-7.2,1.5,1604350
funded,1,1125,1125,0.516,581.7027729,21,43,0,11.17617529,1500,,-7.2,1.5,1604350
funded,1,1050,1050,0.516,581.7027729,31,35,0,11.17617529,1500,,-7.2,1.5,1604350
funded,1,325,325,0.516,581.7027729,22,13,1,11.17617529,1500,,-7.2,1.5,1604350
funded,1,2075,2075,0.516,581.7027729,20,60,1,11.17617529,1500,,-7.2,1.5,1604350
funded,1,1050,1050,0.516,581.7027729,21,31,0,11.17617529,1500,,-7.2,1.5,1604350
funded,1,1050,1050,0.516,581.7027729,8,21,0,11.17617529,1500,,-7.2,1.5,1604350
funded,1,950,950,0.423,583.8308982,8,33,1,0,23,0,0.4,2.5,217350
funded,1,30000,30000,0.498,734.8025912,26,969,1,0,23,0,0.4,2.5,217350
funded,1,1775,1775,0.694,3570.284615,7,65,0,0.536675715,360,0,-8.98,1.5,350250
funded,1,4025,4025,0.694,3570.284615,8,115,0,0.536675715,360,0,-8.98,1.5,350250
funded,1,500,500,0.694,3570.284615,10,9,0,0.536675715,360,0,-8.98,1.5,350250
funded,1,400,400,0.694,3570.284615,11,12,1,0.536675715,360,0,-8.98,1.5,350250
funded,1,125,125,0.694,3570.284615,11,5,1,0.536675715,360,0,-8.98,1.5,350250
funded,1,400,400,0.694,3570.284615,11,13,1,0.536675715,360,0,-8.98,1.5,350250
funded,1,1850,1850,0.694,3570.284615,11,67,0,0.536675715,360,0,-8.98,1.5,350250
funded,1,175,175,0.694,3570.284615,11,7,0,0.536675715,360,0,-8.98,1.5,350250
funded,1,700,700,0.694,3570.284615,11,16,1,0.536675715,360,0,-8.98,1.5,350250
funded,1,4675,4675,0.694,3570.284615,10,164,1,0.536675715,360,0,-8.98,1.5,350250
funded,1,2525,2525,0.694,3570.284615,11,99,1,0.536675715,360,0,-8.98,1.5,350250
funded,1,2250,2250,0.774,8450.49401,63,78,1,0,113,3.5,-10.66,1.5,201950
funded,1,1750,1750,0.774,8450.49401,49,60,0,0,113,3.5,-10.66,1.5,201950
funded,1,1775,1775,0.774,8450.49401,49,57,0,0,113,3.5,-10.66,1.5,201950
funded,1,1650,1650,0.774,8450.49401,49,41,1,0,113,3.5,-10.66,1.5,201950
funded,1,1700,1700,0.774,8450.49401,49,54,0,0,113,3.5,-10.66,1.5,201950
funded,1,1025,1025,0.59,1462.503743,8,40,1,24.17184609,113,,,0,122150
funded,1,1200,1200,0.59,1462.503743,14,35,1,24.17184609,113,,,0,122150
funded,1,1200,1200,0.59,1462.503743,16,24,0,24.17184609,113,,,0,122150
funded,1,1200,1200,0.59,1462.503743,15,37,1,24.17184609,113,,,0,122150
funded,1,1175,1175,0.59,1462.503743,14,44,1,24.17184609,113,,,0,122150
funded,1,2450,2450,0.617,2375.096327,38,86,0,8.103177786,117,17,1.34,1.5,292875
funded,1,2950,2950,0.617,2375.096327,38,99,1,8.103177786,117,17,1.34,1.5,292875
expired,0,3275,4675,0.617,2375.096327,74,93,0,8.103177786,117,17,1.34,1.5,292875
funded,1,3250,3250,0.617,2375.096327,62,114,0,8.103177786,117,17,1.34,1.5,292875
expired,0,3225,4475,0.617,2375.096327,74,37,0,8.103177786,117,17,1.34,1.5,292875
funded,1,1050,1050,0.617,2375.096327,33,40,1,8.103177786,117,17,1.34,1.5,292875
funded,1,2650,2650,0.617,2375.096327,50,95,0,8.103177786,117,17,1.34,1.5,292875
funded,1,3525,3525,0.617,2375.096327,62,67,0,8.103177786,117,17,1.34,1.5,292875
funded,1,4050,4050,0.617,2375.096327,50,126,1,8.103177786,117,17,1.34,1.5,292875
funded,1,700,700,0.617,2375.096327,27,28,1,8.103177786,117,17,1.34,1.5,292875
funded,1,2575,2575,0.617,2375.096327,87,84,1,8.103177786,117,17,1.34,1.5,292875
expired,0,7975,10000,0.924,57588.53807,39,204,1,0,3,10,,0,20000
funded,1,100,100,0.774,8450.49401,7,4,0,0,161,,-11.3,0,77550
funded,1,75,75,0.774,8450.49401,7,3,0,0,161,,-11.3,0,77550
funded,1,100,100,0.774,8450.49401,7,4,1,0,161,,-11.3,0,77550
funded,1,100,100,0.774,8450.49401,7,3,0,0,161,,-11.3,0,77550
funded,1,125,125,0.774,8450.49401,10,5,0,0,161,,-11.3,0,77550
funded,1,1925,1925,0.774,8450.49401,14,69,1,0,161,,-11.3,0,77550
funded,1,500,500,0.64,1717.473878,43,18,1,,501,1,0.6,2,296625
funded,1,350,350,0.64,1717.473878,43,13,1,,501,1,0.6,2,296625
funded,1,250,250,0.64,1717.473878,43,9,1,,501,1,0.6,2,296625
funded,1,1625,1625,0.64,1717.473878,43,63,1,,501,1,0.6,2,296625
funded,1,150,150,0.64,1717.473878,43,6,1,,501,1,0.6,2,296625
funded,1,175,175,0.64,1717.473878,43,6,1,,501,1,0.6,2,296625
funded,1,225,225,0.64,1717.473878,43,6,1,,501,1,0.6,2,296625
funded,1,350,350,0.64,1717.473878,43,13,1,,501,1,0.6,2,296625
funded,1,725,725,0.64,1717.473878,43,28,1,,501,1,0.6,2,296625
funded,1,825,825,0.64,1717.473878,43,28,1,,501,1,0.6,2,296625
funded,1,450,450,0.64,1717.473878,43,13,1,,501,1,0.6,2,296625
funded,1,125,125,0.64,1717.473878,43,5,1,,501,1,0.6,2,296625
funded,1,100,100,0.64,1717.473878,43,4,1,,501,1,0.6,2,296625
funded,1,250,250,0.64,1717.473878,43,8,1,,501,1,0.6,2,296625
funded,1,500,500,0.64,1717.473878,43,20,1,,501,1,0.6,2,296625
funded,1,250,250,0.64,1717.473878,43,7,1,,501,1,0.6,2,296625
funded,1,325,325,0.64,1717.473878,43,12,1,,501,1,0.6,2,296625
funded,1,425,425,0.64,1717.473878,43,14,1,,501,1,0.6,2,296625
funded,1,175,175,0.64,1717.473878,43,6,1,,501,1,0.6,2,296625
funded,1,250,250,0.64,1717.473878,43,3,1,,501,1,0.6,2,296625
funded,1,1250,1250,0.64,1717.473878,43,48,1,,501,1,0.6,2,296625
funded,1,125,125,0.64,1717.473878,43,5,1,,501,1,0.6,2,296625
funded,1,350,350,0.64,1717.473878,43,11,1,,501,1,0.6,2,296625
funded,1,350,350,0.64,1717.473878,43,5,1,,501,1,0.6,2,296625
funded,1,225,225,0.64,1717.473878,43,9,0,,501,1,0.6,2,296625
funded,1,300,300,0.64,1717.473878,43,12,1,,501,1,0.6,2,296625
funded,1,175,175,0.64,1717.473878,43,5,1,,501,1,0.6,2,296625
funded,1,1550,1550,0.64,1717.473878,43,55,1,,501,1,0.6,2,296625
funded,1,3000,3000,0.64,1717.473878,43,79,1,,501,1,0.6,2,296625
funded,1,825,825,0.64,1717.473878,43,28,1,,501,1,0.6,2,296625
funded,1,175,175,0.64,1717.473878,43,7,1,,501,1,0.6,2,296625
funded,1,300,300,0.64,1717.473878,43,12,1,,501,1,0.6,2,296625
funded,1,250,250,0.64,1717.473878,43,10,1,,501,1,0.6,2,296625
funded,1,400,400,0.64,1717.473878,43,13,1,,501,1,0.6,2,296625
funded,1,2350,2350,0.532,2175.656276,10,91,0,0,174,,34.8,-1,202475
funded,1,2325,2325,0.532,2175.656276,10,80,1,0,174,,34.8,-1,202475
funded,1,1150,1150,0.532,2175.656276,10,23,1,0,174,,34.8,-1,202475
funded,1,1100,1100,0.532,2175.656276,11,34,1,0,174,,34.8,-1,202475
funded,1,1550,1550,0.532,2175.656276,10,46,1,0,174,,34.8,-1,202475
funded,1,1075,1075,0.532,2175.656276,12,20,1,0,174,,34.8,-1,202475
funded,1,775,775,0.532,2175.656276,11,18,1,0,174,,34.8,-1,202475
funded,1,1075,1075,0.532,2175.656276,12,37,0,0,174,,34.8,-1,202475
funded,1,1475,1475,0.532,2175.656276,12,54,1,0,174,,34.8,-1,202475
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,0,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,6,0,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,1,0,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,0,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,7,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,2,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,0,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,14,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,7,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,2,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,0,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,9,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,1,0,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,325,325,0.582,1269.907238,8,12,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,1,0,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,14,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,325,325,0.582,1269.907238,8,12,0,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,7,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,2,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,7,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,225,225,0.582,1269.907238,14,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,14,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,7,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,9,2,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,7,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,14,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,7,0,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,14,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,1,0,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,3,0,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,14,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,14,2,0,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,9,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,0,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,2,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,0,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,7,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,14,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,14,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,1,0,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,14,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,14,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,250,250,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,1,0.49031396,24097,0,1.5,2,3722000
funded,1,225,225,0.582,1269.907238,14,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,225,225,0.582,1269.907238,14,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,14,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,250,250,0.582,1269.907238,8,10,1,0.49031396,24097,0,1.5,2,3722000
funded,1,275,275,0.582,1269.907238,8,11,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,250,250,0.582,1269.907238,8,7,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,14,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,0,0.49031396,24097,0,1.5,2,3722000
funded,1,225,225,0.582,1269.907238,14,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,9,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,14,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,2,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,14,7,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,300,300,0.582,1269.907238,14,11,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,7,0,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,14,5,0,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,7,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,0,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,7,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,14,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,225,225,0.582,1269.907238,14,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,225,225,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,1,0,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,14,3,0,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,2,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,14,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,225,225,0.582,1269.907238,8,9,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,14,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,225,225,0.582,1269.907238,14,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,225,225,0.582,1269.907238,14,9,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,14,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,5,0,0.49031396,24097,0,1.5,2,3722000
funded,1,150,150,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,75,75,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,14,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,200,200,0.582,1269.907238,8,8,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,1,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,4,1,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,3,0,0.49031396,24097,0,1.5,2,3722000
funded,1,175,175,0.582,1269.907238,8,6,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,1,0,0.49031396,24097,0,1.5,2,3722000
funded,1,125,125,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
funded,1,250,250,0.582,1269.907238,8,10,1,0.49031396,24097,0,1.5,2,3722000
funded,1,450,450,0.582,1269.907238,8,9,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,4,0,0.49031396,24097,0,1.5,2,3722000
funded,1,250,250,0.582,1269.907238,8,5,1,0.49031396,24097,0,1.5,2,3722000
funded,1,100,100,0.582,1269.907238,8,3,1,0.49031396,24097,0,1.5,2,3722000
